action_id,action_group_id,action,type1,subtype,ft,points,type2,subtype,ft,points,type3,subtype,ft,points,isDefault,FLAG
1555,1536,<player1> misses free thro 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1556,1536,<player1> misses free throw,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1557,1536,<player1> misses free throw 1 of 1,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1558,1536,<player1> misses free throw 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1559,1536,<player1> misses free throw 1 of 3,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1560,1536,<player1> misses free throw 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1561,1536,<player1> misses free throw 2 of 3,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1562,1536,<player1> misses free throw 3 of 3,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1563,1536,<player1> misses free throw clear path 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1564,1536,<player1> misses free throw clear path 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1565,1536,<player1> misses technic free throw,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1566,1536,<player1> misses technical free throw,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1567,1536,<player1>s missed free throw 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1568,1536,<plyer1> misses free throw 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,PLAYER
1569,1536,<plyer1> misses free throw 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,PLAYER
1570,1536,de<player1>s misses free throw 1 of 1,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,PLAYER
1571,1536,de<player1>s misses free throw 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,PLAYER
1572,1536,de<player1>s misses free throw 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,PLAYER
1573,1536,<player1>  misses free throw clear path 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1574,1536,<player1> iv misses free throw 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,1
1575,1536,<player1> iv misses free throw 2 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,1
1576,1536,<player1>-riffiod missed free throw 1 of 2,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,1
1577,1536,<plyer1> misses free throw 1 of 1,free throw,missed,-1,1,,,-1,-1,,,-1,-1,0,
1578,1578,shooting foul  (<player1> draws the foul ),is fouled,shooting,-1,-1,,,-1,-1,,,-1,-1,1,
1579,1578,shooting foul  (<player1> draws the foul),is fouled,shooting,-1,-1,,,-1,-1,,,-1,-1,0,
1580,1580,nenˆ  personal foul  (<player1> draws the foul),is fouled,,-1,-1,,,-1,-1,,,-1,-1,1,1
1581,1580,nenˆ  shooting foul  (<player1> draws the foul),is fouled,,-1,-1,,,-1,-1,,,-1,-1,0,1
1582,1580,nenê  personal foul  (<player1> draws the foul),is fouled,,-1,-1,,,-1,-1,,,-1,-1,0,
1583,1580,nenê  shooting foul  (<player1> draws the foul),is fouled,,-1,-1,,,-1,-1,,,-1,-1,0,
1584,1584,jumpball: <player1>  vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumball,possesion,-1,-1,1,
1585,1584,jumpball: <player1> vs <player2> <player3>  gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumball,possesion,-1,-1,0,
1586,1586,<player1>  vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,1,
1587,1586,<player1> vs <player2>  (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1588,1586,<player1> vs <player2> (<player3>  gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1589,1586,<player1> vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1590,1586,jumpball <player1> vs <player2> <player3>  gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1591,1586,jumpball <player1> vs <player2> <player3> gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1592,1586,jumpball:   <player1> vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1593,1586,jumpball: <player1> vs   <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1594,1586,jumpball: <player1> vs <player2>  (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1595,1586,jumpball: <player1> vs <player2> (<player3>  gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1596,1586,jumpball: <player1> vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1597,1586,jumpball: <player1> vs <player2> (<player3> iv gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1598,1586,jumpball: <player1> vs <player2> <player3> gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1599,1586,jumpball: de<player1>s vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1600,1586,jumpball: <player1> vs <player2> (de<player3>s gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,
1601,1586,jumpball: <player1>  vs <player2> (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,1
1602,1586,jumpball: <player1> vs <player2> <player3>  gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,1
1603,1586,jumpball: <player1> vs de<player2>s (<player3> gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,0,1
1604,1604,<player1> vs <player2>,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,1,
1605,1604,jumpball: <player1> vs <player2>,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1606,1604,jumpball: <player1> vs <player2> (atlanta gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1607,1604,jumpball: <player1> vs <player2> (boston gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1608,1604,jumpball: <player1> vs <player2> (charlotte gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1609,1604,jumpball: <player1> vs <player2> (chicago gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1610,1604,jumpball: <player1> vs <player2> (cleveland gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1611,1604,jumpball: <player1> vs <player2> (dallas gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1612,1604,jumpball: <player1> vs <player2> (denver gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1613,1604,jumpball: <player1> vs <player2> (detroit gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1614,1604,jumpball: <player1> vs <player2> (golden state gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1615,1604,jumpball: <player1> vs <player2> (houston gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1616,1604,jumpball: <player1> vs <player2> (indiana gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1617,1604,jumpball: <player1> vs <player2> (los angeles gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1618,1604,jumpball: <player1> vs <player2> (memphis gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1619,1604,jumpball: <player1> vs <player2> (miami gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1620,1604,jumpball: <player1> vs <player2> (milwaukee gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1621,1604,jumpball: <player1> vs <player2> (minnesota gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1622,1604,jumpball: <player1> vs <player2> (new jersey gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1623,1604,jumpball: <player1> vs <player2> (new orleans gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1624,1604,jumpball: <player1> vs <player2> (new york gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1625,1604,jumpball: <player1> vs <player2> (no/oklahoma c gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1626,1604,jumpball: <player1> vs <player2> (orlando gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1627,1604,jumpball: <player1> vs <player2> (philadelphia gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1628,1604,jumpball: <player1> vs <player2> (phoenix gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1629,1604,jumpball: <player1> vs <player2> (sacramento gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1630,1604,jumpball: <player1> vs <player2> (san antonio gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1631,1604,jumpball: <player1> vs <player2> (seattle gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1632,1604,jumpball: <player1> vs <player2> (toronto gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1633,1604,jumpball: <player1> vs <player2> (washington gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1634,1604,jumpball: <player1> vs <player2> atlanta gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1635,1604,jumpball: <player1> vs <player2> boston gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1636,1604,jumpball: <player1> vs <player2> charlotte gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1637,1604,jumpball: <player1> vs <player2> chicago gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1638,1604,jumpball: <player1> vs <player2> cleveland gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1639,1604,jumpball: <player1> vs <player2> dallas gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1640,1604,jumpball: <player1> vs <player2> detroit gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1641,1604,jumpball: <player1> vs <player2> golden state gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1642,1604,jumpball: <player1> vs <player2> indiana gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1643,1604,jumpball: <player1> vs <player2> los angeles gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1644,1604,jumpball: <player1> vs <player2> memphis gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1645,1604,jumpball: <player1> vs <player2> miami gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1646,1604,jumpball: <player1> vs <player2> milwaukee gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1647,1604,jumpball: <player1> vs <player2> new orleans gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1648,1604,jumpball: <player1> vs <player2> new york gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1649,1604,jumpball: <player1> vs <player2> no/oklahoma c gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1650,1604,jumpball: <player1> vs <player2> philadelphia gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1651,1604,jumpball: <player1> vs <player2> phoenix gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1652,1604,jumpball: <player1> vs <player2> portland gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1653,1604,jumpball: <player1> vs <player2> sacramento gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1654,1604,jumpball: <player1> vs <player2> san antonio gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1655,1604,jump ball: <player1> vs <player2>,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1656,1604,jumpball: <player1> vs <player2>  (seattle gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1657,1604,jumpball: <player1> vs <player2> (oklahoma city gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1658,1604,jumpball: <player1> vs <player2> (portland gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1659,1604,jumpball: <player1> vs <player2> (utah gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1660,1604,jumpball: <player1> vs <player2> denver gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1661,1604,jumpball: <player1> vs <player2> houston gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1662,1604,jumpball: <player1> vs <player2> orlando gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1663,1604,jumpball: <player1> vs <player2> seattle gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1664,1604,jumpball: <player1> vs <player2> utah gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1665,1604,jumpball: <player1> vs <player2> washington gains possession,jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,1
1666,1604,jumpball: <player1> vs <player2>  (seattle gains possession),jumpball,jump,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1667,1667,<player1> vs <player2> (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,1,
1668,1667,jumpball <player1> vs <player2> <player2> gains possession,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1669,1667,jumpball: <player1> vs <player2> (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1670,1667,jumpball: <player1> vs <player2> <player2> gains possession,jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1671,1667,nen?¦  vs <player1> (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,1
1672,1667,nenˆ  vs <player1> (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,1
1673,1667,<player1> vs  (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1674,1667,nenê  vs <player1> (<player2> gains possession),jumpball,jump,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1675,1675,<player1> jump ball,jumpball,jump,-1,-1,,,-1,-1,,,-1,-1,1,
1676,1675,<player1> vs,jumpball,jump,-1,-1,,,-1,-1,,,-1,-1,0,
1677,1675,<player1>  jump ball,jumpball,jump,-1,-1,,,-1,-1,,,-1,-1,0,
1678,1675,<plyer1> jump bll,jumpball,jump,-1,-1,,,-1,-1,,,-1,-1,0,
1679,1675,<player1>  jump ball,jumpball,jump,-1,-1,,,-1,-1,,,-1,-1,0,
1680,1680,<player1> vs <player2> (<player1> gains possession),jumpball,possesion,-1,-1,jumpball,jump,-1,-1,,,-1,-1,1,
1681,1680,jumpball <player1> vs <player2> <player1> gains possession,jumpball,possesion,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1682,1680,jumpball: <player1> vs <player2> (<player1> gains possession),jumpball,possesion,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1683,1680,jumpball: <player1> vs <player2> <player1> gains possession,jumpball,possesion,-1,-1,jumpball,jump,-1,-1,,,-1,-1,0,
1684,1684,<player1> jump ball <player1> gains possession,jumpball,possesion,-1,-1,,,-1,-1,,,-1,-1,1,
1685,1684,<player1> jump bl <player1> gains possession,jumpball,possesion,-1,-1,,,-1,-1,,,-1,-1,0,
1686,1686,<player1> jump ball violation (<player2> steals),jumpball,violation,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,1,
1687,1686,<player1>  jumpball violation turnover <player2>,jumpball,violation,-1,-1,jumpball,possesion,-1,-1,,,-1,-1,0,
1688,1688,<player1> jump ball violation,jumpball,violation,-1,-1,,,-1,-1,,,-1,-1,1,
1689,1688,<player1> jump bl,jumpball,violation,-1,-1,,,-1,-1,,,-1,-1,0,
1690,1688,<player1>  jump ball violation,jumpball,violation,-1,-1,,,-1,-1,,,-1,-1,0,
1691,1688,<player1>  jumpball violation turnover,jumpball,violation,-1,-1,,,-1,-1,,,-1,-1,0,
1692,1692,<player1>  no turnover <player2>,NA,,-1,-1,NA,,-1,-1,,,-1,-1,1,
1693,1693,<player1>,NA,,-1,-1,,,-1,-1,,,-1,-1,1,
1694,1693,<player1>  no turnover,NA,,-1,-1,,,-1,-1,,,-1,-1,0,
1695,1693,<player1> violation,NA,,-1,-1,,,-1,-1,,,-1,-1,0,
1696,1696,"<player1> defensive rebound, <player1> misses two point layup, blocked by <player2>",rebound,defensive,-1,-1,block,,-1,-1,,,-1,-1,1,
1697,1697,<player1> defensive rebound <player2> makes two point shot (<player1> assists),rebound,defensive,-1,-1,shot,made,-1,2,,,-1,-1,1,
1698,1698,<plaer1> defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,1,
1699,1698,<player1>  defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1700,1698,<player1> defense rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1701,1698,<player1> defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1702,1698,<player1> defensive reund,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1703,1698,<player1> fensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1704,1698,<player1> iv defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1705,1698,<player1>s defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1706,1698,<plyer1> defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1707,1698,de<player1>s defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1708,1698,ir<player1> defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1709,1698,<player1> defensive reboun,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,
1710,1698,<player1>-riffiod defensive rebound,rebound,defensive,-1,-1,,,-1,-1,,,-1,-1,0,1
1711,1711,"<player1> offensive rebound, shot blocked by <player2>",rebound,offensive,-1,-1,block,,-1,-1,,,-1,-1,1,
1712,1712,<player1>  offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,1,
1713,1712,<player1> offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1714,1712,<player1> offensive reund,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1715,1712,<player1> offensive team rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1716,1712,<player1>s offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1717,1712,<plyer1> offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1718,1712,de<player1>s offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1719,1712,<player1> iv offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,1
1720,1712,<player1> offense rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,
1721,1712,<player1>-riffiod offensive rebound,rebound,offensive,-1,-1,,,-1,-1,,,-1,-1,0,1
1722,1722,<player1>  made jumper,shot,made,-1,2,,,-1,-1,,,-1,-1,1,
1723,1722,<player1> makes driving layup  makes free throw,shot,made,-1,2,,,-1,-1,,,-1,-1,0,
1724,1724,<player1>  made two point shot assisted by <player2>,shot,made,-1,2,assist,,-1,-1,,,-1,-1,1,PLAYER
1725,1724,<player1>  makes jumper (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1726,1724,<player1>  makes two point shot (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1727,1724,<player1> made hook shot assisted by <player2>,shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1728,1724,<player1> made jumper assisted by <player2>,shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1729,1724,<player1> made jumper assisted by <player2>s,shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1730,1724,<player1> made running jumper assisted by <player2>,shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1731,1724,<player1> made two point shot assisted by <player2>,shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1732,1724,<player1> makes   (<player2> assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1733,1724,<player1> makes   (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1734,1724,<player1> makes  two point jumper  (<player2> assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1735,1724,<player1> makes hook shot (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1736,1724,<player1> makes jumper (<player2>  assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1737,1724,<player1> makes jumper (<player2>  assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1738,1724,<player1> makes jumper (<player2> assist),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1739,1724,<player1> makes jumper (<player2> assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1740,1724,<player1> makes jumper (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1741,1724,<player1> makes running jumper (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1742,1724,<player1> makes two point shot (<player2>  assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1743,1724,<player1> makes two point shot (<player2>  assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1744,1724,<player1> makes two point shot (<player2> assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1745,1724,<player1> makes two point shot (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1746,1724,<player1> makes two point shot (<player2> iv assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1747,1724,<player1> makes two point shot (de<player2>s assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1748,1724,<player1> makes two-point shot (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1749,1724,<player1>  makes two point shot (<player2> assists ),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1750,1724,<player1> makes jump shot (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1751,1724,<player1> makes jumper  (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1752,1724,<player1> makes jumper (  <player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
1753,1724,<player1> makes two point jumper (<player2> assists),shot,made,-1,2,assist,,-1,-1,,,-1,-1,0,
